ad_id,reporting_start,reporting_end,campaign_id,fb_campaign_id,age,gender,interest1,interest2,interest3,impressions,clicks,spent,total_conversion,approved_conversion
734361,,,936,108692,35-39,M,,,,,,,,
734381,,,936,108716,40-44,M,,,,,,,,
734399,,,936,108720,40-44,M,,,,,,,,
734418,,,936,108729,45-49,M,,,,,,,,
734421,,,936,108730,45-49,M,,,,,,,,
734427,,,936,108740,45-49,M,,,,,,,,
734433,,,936,108742,45-49,M,,,,,,,,
734582,,,936,108750,30-34,F,,,,,,,,
734605,,,936,108752,30-34,F,,,,,,,,
734660,,,936,108752,30-34,F,,,,,,,,
734666,,,936,108753,30-34,F,,,,,,,,
734726,,,936,108753,30-34,F,,,,,,,,
734737,,,936,108761,30-34,F,,,,,,,,
734785,,,936,108762,30-34,F,,,,,,,,
734794,,,936,108762,30-34,F,,,,,,,,
734796,,,936,108764,30-34,F,,,,,,,,
734800,,,936,108766,30-34,F,,,,,,,,
734803,,,936,108770,30-34,F,,,,,,,,
734852,,,936,108770,30-34,F,,,,,,,,
734854,,,936,108774,35-39,F,,,,,,,,
734856,,,936,108776,35-39,F,,,,,,,,
734866,,,936,108781,35-39,F,,,,,,,,
734881,,,936,108786,35-39,F,,,,,,,,
734901,,,936,108788,35-39,F,,,,,,,,
734903,,,936,108791,35-39,F,,,,,,,,
734925,,,936,108792,35-39,F,,,,,,,,
734939,,,936,108793,35-39,F,,,,,,,,
734968,,,936,108794,35-39,F,,,,,,,,
734999,,,936,108797,40-44,F,,,,,,,,
735014,,,936,108804,40-44,F,,,,,,,,
735032,,,936,108809,40-44,F,,,,,,,,
735033,,,936,108810,40-44,F,,,,,,,,
735043,,,936,108811,40-44,F,,,,,,,,
735048,,,936,108817,40-44,F,,,,,,,,
735065,,,936,108818,40-44,F,,,,,,,,
735109,,,936,108822,45-49,F,,,,,,,,
735140,,,936,108823,45-49,F,,,,,,,,
735143,,,936,108826,45-49,F,,,,,,,,
735151,,,936,108827,45-49,F,,,,,,,,
735184,,,936,108834,45-49,F,,,,,,,,
735189,,,936,108834,45-49,F,,,,,,,,
735213,,,936,108836,45-49,F,,,,,,,,
735220,,,936,109448,30-34,M,,,,,,,,
735242,,,936,109451,30-34,M,,,,,,,,
735247,,,936,109452,30-34,M,,,,,,,,
735289,,,936,109470,30-34,M,,,,,,,,
735290,,,936,109472,30-34,M,,,,,,,,
735298,,,936,109473,30-34,M,,,,,,,,
736869,,,936,109473,30-34,M,,,,,,,,
736890,,,936,109498,35-39,M,,,,,,,,
736893,,,936,109507,35-39,M,,,,,,,,
736977,,,936,109553,35-39,M,,,,,,,,
736988,,,936,109565,40-44,M,,,,,,,,
736995,,,936,109601,40-44,M,,,,,,,,
736997,,,936,109629,45-49,M,,,,,,,,
737097,,,936,109633,45-49,M,,,,,,,,
737130,,,936,109633,45-49,M,,,,,,,,
737320,,,936,109637,45-49,M,,,,,,,,
737375,,,936,109659,45-49,M,,,,,,,,
737524,,,936,109689,30-34,F,,,,,,,,
737644,,,936,109698,30-34,F,,,,,,,,
737657,,,936,109706,30-34,F,,,,,,,,
737658,,,936,109714,30-34,F,,,,,,,,
737674,,,936,109717,30-34,F,,,,,,,,
737766,,,936,109731,30-34,F,,,,,,,,
737896,,,936,109738,30-34,F,,,,,,,,
737931,,,936,109788,35-39,F,,,,,,,,
737961,,,936,109808,40-44,F,,,,,,,,
737995,,,936,109813,40-44,F,,,,,,,,
738006,,,936,109813,40-44,F,,,,,,,,
738067,,,936,109816,40-44,F,,,,,,,,
738098,,,936,109820,40-44,F,,,,,,,,
738307,,,936,109826,40-44,F,,,,,,,,
738389,,,936,109839,40-44,F,,,,,,,,
738408,,,936,109844,40-44,F,,,,,,,,
738413,,,936,109848,45-49,F,,,,,,,,
738423,,,936,109850,45-49,F,,,,,,,,
738436,,,936,109850,45-49,F,,,,,,,,
738463,,,936,109851,45-49,F,,,,,,,,
738528,,,936,109852,45-49,F,,,,,,,,
738560,,,936,109857,45-49,F,,,,,,,,
738582,,,936,109859,45-49,F,,,,,,,,
738592,,,936,110836,30-34,M,,,,,,,,
738593,,,936,110836,30-34,M,,,,,,,,
738598,,,936,110837,30-34,M,,,,,,,,
738606,,,936,110838,30-34,M,,,,,,,,
738637,,,936,110838,30-34,M,,,,,,,,
738648,,,936,110842,30-34,M,,,,,,,,
747212,,,936,110856,30-34,M,,,,,,,,
747213,,,936,110861,35-39,M,,,,,,,,
747220,,,936,110862,35-39,M,,,,,,,,
747222,,,936,110862,35-39,M,,,,,,,,
747223,,,936,110867,35-39,M,,,,,,,,
747248,,,936,110873,35-39,M,,,,,,,,
747332,,,936,110874,35-39,M,,,,,,,,
747362,,,936,110882,40-44,M,,,,,,,,
747369,,,936,110886,40-44,M,,,,,,,,
747370,,,936,110908,45-49,M,,,,,,,,
747401,,,936,110910,45-49,M,,,,,,,,
747435,,,936,110913,45-49,M,,,,,,,,
747439,,,936,110914,45-49,M,,,,,,,,
747489,,,936,110919,45-49,M,,,,,,,,
747514,,,936,110932,30-34,F,,,,,,,,
747645,,,936,110932,30-34,F,,,,,,,,
747659,,,936,110933,30-34,F,,,,,,,,
747675,,,936,110934,30-34,F,,,,,,,,
747678,,,936,110938,30-34,F,,,,,,,,
747712,,,936,110939,30-34,F,,,,,,,,
747790,,,936,110943,30-34,F,,,,,,,,
747791,,,936,110944,30-34,F,,,,,,,,
747795,,,936,110944,30-34,F,,,,,,,,
747798,,,936,110947,30-34,F,,,,,,,,
747824,,,936,110951,30-34,F,,,,,,,,
747828,,,936,110952,30-34,F,,,,,,,,
747852,,,936,110962,35-39,F,,,,,,,,
747859,,,936,110966,35-39,F,,,,,,,,
747863,,,936,110967,35-39,F,,,,,,,,
747879,,,936,110968,35-39,F,,,,,,,,
747903,,,936,110970,35-39,F,,,,,,,,
747911,,,936,110975,35-39,F,,,,,,,,
747968,,,936,110982,40-44,F,,,,,,,,
747991,,,936,110982,40-44,F,,,,,,,,
748000,,,936,110982,40-44,F,,,,,,,,
748007,,,936,110982,40-44,F,,,,,,,,
748014,,,936,111005,45-49,F,,,,,,,,
748045,,,936,111006,45-49,F,,,,,,,,
748086,,,936,111006,45-49,F,,,,,,,,
748087,,,936,111006,45-49,F,,,,,,,,
748089,,,936,111006,45-49,F,,,,,,,,
748091,,,936,111016,45-49,F,,,,,,,,
748225,,,936,111016,45-49,F,,,,,,,,
748230,,,936,111018,45-49,F,,,,,,,,
748231,,,936,111020,45-49,F,,,,,,,,
748233,,,936,111024,45-49,F,,,,,,,,
748235,,,936,115484,45-49,F,,,,,,,,
748294,,,936,115485,45-49,F,,,,,,,,
748295,,,936,115485,45-49,F,,,,,,,,
748303,,,936,115485,45-49,F,,,,,,,,
748314,,,936,115487,45-49,F,,,,,,,,
748341,,,936,115487,45-49,F,,,,,,,,
776318,,,936,115487,45-49,F,,,,,,,,
776322,,,936,115490,40-44,F,,,,,,,,
776323,,,936,115493,45-49,F,,,,,,,,
776325,,,936,115495,45-49,F,,,,,,,,
776334,,,936,115498,45-49,F,,,,,,,,
776336,,,936,115500,45-49,F,,,,,,,,
776338,,,936,115503,30-34,M,,,,,,,,
776353,,,936,115508,45-49,F,,,,,,,,
776373,,,936,115509,45-49,F,,,,,,,,
776383,,,936,115510,30-34,M,,,,,,,,
776405,,,936,115510,30-34,M,,,,,,,,
776416,,,936,115510,30-34,M,,,,,,,,
776430,,,936,115510,30-34,M,,,,,,,,
776464,,,936,115512,45-49,F,,,,,,,,
776469,,,936,115513,30-34,M,,,,,,,,
776473,,,936,115517,45-49,F,,,,,,,,
776475,,,936,115517,45-49,F,,,,,,,,
776476,,,936,115520,45-49,F,,,,,,,,
776477,,,936,115520,45-49,F,,,,,,,,
776489,,,936,115521,30-34,F,,,,,,,,
776494,,,936,115523,30-34,F,,,,,,,,
776515,,,936,115523,30-34,F,,,,,,,,
776519,,,936,115523,30-34,F,,,,,,,,
776533,,,936,115525,30-34,F,,,,,,,,
776534,,,936,115527,30-34,F,,,,,,,,
776538,,,936,115531,30-34,F,,,,,,,,
776551,,,936,115533,45-49,M,,,,,,,,
776552,,,936,115535,45-49,M,,,,,,,,
776553,,,936,115536,40-44,M,,,,,,,,
776563,,,936,115538,30-34,M,,,,,,,,
776579,,,936,115538,30-34,M,,,,,,,,
776603,,,936,115541,30-34,M,,,,,,,,
776615,,,936,115541,30-34,M,,,,,,,,
776623,,,936,115541,30-34,M,,,,,,,,
776631,,,936,115541,30-34,M,,,,,,,,
776643,,,936,115542,40-44,M,,,,,,,,
776644,,,936,115545,40-44,M,,,,,,,,
776659,,,936,115545,40-44,M,,,,,,,,
776661,,,936,115545,40-44,M,,,,,,,,
776662,,,936,115547,30-34,M,,,,,,,,
776663,,,936,115547,30-34,M,,,,,,,,
776668,,,936,115547,30-34,M,,,,,,,,
776685,,,936,115547,30-34,M,,,,,,,,
776686,,,936,115551,30-34,M,,,,,,,,
776687,,,936,115552,40-44,M,,,,,,,,
776696,,,936,115561,40-44,M,,,,,,,,
776697,,,936,115563,45-49,M,,,,,,,,
776698,,,936,115564,45-49,M,,,,,,,,
776699,,,936,115567,40-44,M,,,,,,,,
776722,,,936,115568,45-49,M,,,,,,,,
776725,,,936,115569,45-49,M,,,,,,,,
776780,,,936,115569,45-49,M,,,,,,,,
776793,,,936,115571,35-39,M,,,,,,,,
776799,,,936,115574,45-49,M,,,,,,,,
776817,,,936,115580,40-44,M,,,,,,,,
776825,,,936,115586,35-39,M,,,,,,,,
776829,,,936,115587,45-49,M,,,,,,,,
776831,,,936,115615,45-49,M,,,,,,,,
776840,,,936,115619,35-39,M,,,,,,,,
776861,,,936,115619,35-39,M,,,,,,,,
776892,,,936,115625,30-34,M,,,,,,,,
776928,,,936,115629,40-44,M,,,,,,,,
776935,,,936,115631,30-34,M,,,,,,,,
777105,,,936,115631,30-34,M,,,,,,,,
777130,,,936,115631,30-34,M,,,,,,,,
777131,,,936,115637,30-34,M,,,,,,,,
777166,,,936,115639,30-34,F,,,,,,,,
777187,,,936,115641,40-44,M,,,,,,,,
777198,,,936,115675,40-44,M,,,,,,,,
777200,,,936,115677,35-39,M,,,,,,,,
777201,,,936,115679,45-49,M,,,,,,,,
777235,,,936,115691,45-49,M,,,,,,,,
777248,,,936,115693,40-44,M,,,,,,,,
777261,,,936,115697,45-49,M,,,,,,,,
777382,,,936,115715,45-49,M,,,,,,,,
777398,,,936,115715,45-49,M,,,,,,,,
777410,,,936,115717,40-44,M,,,,,,,,
777482,,,936,115723,40-44,M,,,,,,,,
777495,,,936,115723,40-44,M,,,,,,,,
777519,,,936,115735,35-39,M,,,,,,,,
777625,,,936,115737,30-34,M,,,,,,,,
777627,,,936,115743,30-34,M,,,,,,,,
777638,,,936,115747,40-44,M,,,,,,,,
777670,,,936,115756,30-34,M,,,,,,,,
777673,,,936,115762,30-34,M,,,,,,,,
777742,,,936,115762,30-34,M,,,,,,,,
777758,,,936,115784,35-39,M,,,,,,,,
777794,,,936,115786,30-34,M,,,,,,,,
777816,,,936,115792,30-34,M,,,,,,,,
777871,,,936,115792,30-34,M,,,,,,,,
777904,,,936,115796,35-39,M,,,,,,,,
777905,,,936,115796,35-39,M,,,,,,,,
778037,,,936,115798,30-34,M,,,,,,,,
778048,,,936,115802,35-39,M,,,,,,,,
778085,,,936,115804,30-34,M,,,,,,,,
778087,,,936,115804,30-34,M,,,,,,,,
778112,,,936,115812,40-44,F,,,,,,,,
778113,,,936,115822,40-44,F,,,,,,,,
778124,,,936,115822,40-44,F,,,,,,,,
778148,,,936,115848,40-44,F,,,,,,,,
778156,,,936,115848,40-44,F,,,,,,,,
778161,,,936,115854,40-44,M,,,,,,,,
778208,,,936,115856,30-34,M,,,,,,,,
778264,,,936,115858,40-44,F,,,,,,,,
778266,,,936,115866,30-34,M,,,,,,,,
778421,,,936,115870,40-44,M,,,,,,,,
778422,,,936,115876,30-34,M,,,,,,,,
778461,,,936,115878,40-44,F,,,,,,,,
778471,,,936,115882,30-34,M,,,,,,,,
778483,,,936,115882,30-34,M,,,,,,,,
778529,,,936,115890,35-39,M,,,,,,,,
778556,,,936,115892,30-34,M,,,,,,,,
778590,,,936,115898,35-39,F,,,,,,,,
778600,,,936,115900,35-39,M,,,,,,,,
778626,,,936,115904,35-39,F,,,,,,,,
778628,,,936,115912,30-34,M,,,,,,,,
778674,,,936,115912,30-34,M,,,,,,,,
778689,,,936,115938,35-39,F,,,,,,,,
778722,,,936,115954,40-44,M,,,,,,,,
778737,,,936,115962,35-39,F,,,,,,,,
778756,,,936,116031,30-34,F,,,,,,,,
778804,,,936,116033,45-49,M,,,,,,,,
778808,,,936,116039,45-49,M,,,,,,,,
778964,,,936,116053,35-39,F,,,,,,,,
779057,,,936,116059,35-39,F,,,,,,,,
779106,,,936,116059,35-39,F,,,,,,,,
779438,,,936,116061,30-34,F,,,,,,,,
779453,,,936,116063,35-39,F,,,,,,,,
779488,,,936,116065,30-34,F,,,,,,,,
779573,,,936,116065,30-34,F,,,,,,,,
779608,,,936,116077,30-34,F,,,,,,,,
779609,,,936,116077,30-34,F,,,,,,,,
779622,,,936,116081,30-34,F,,,,,,,,
779631,,,936,116087,30-34,F,,,,,,,,
779644,,,936,116089,45-49,M,,,,,,,,
779645,,,936,116095,45-49,M,,,,,,,,
779715,,,936,116103,30-34,F,,,,,,,,
779716,,,936,116111,30-34,F,,,,,,,,
779738,,,936,116111,30-34,F,,,,,,,,
779778,,,936,116115,35-39,M,,,,,,,,
779789,,,936,116121,35-39,M,,,,,,,,
779824,,,936,116123,30-34,F,,,,,,,,
779871,,,936,116135,30-34,F,,,,,,,,
779918,,,936,116147,30-34,F,,,,,,,,
779922,,,936,116163,35-39,F,,,,,,,,
779944,,,936,116183,45-49,F,,,,,,,,
779979,,,936,116183,45-49,F,,,,,,,,
779995,,,936,116216,30-34,F,,,,,,,,
780064,,,936,116218,30-34,F,,,,,,,,
780104,,,936,116220,30-34,F,,,,,,,,
780199,,,936,116240,30-34,F,,,,,,,,
780318,,,936,116244,30-34,F,,,,,,,,
780323,,,936,116244,30-34,F,,,,,,,,
780486,,,936,116246,45-49,F,,,,,,,,
780498,,,936,116248,30-34,F,,,,,,,,
780511,,,936,116252,30-34,F,,,,,,,,
780629,,,936,116265,30-34,F,,,,,,,,
780653,,,936,116267,45-49,F,,,,,,,,
780655,,,936,116267,45-49,F,,,,,,,,
780666,,,936,116273,30-34,F,,,,,,,,
780681,,,936,116273,30-34,F,,,,,,,,
780700,,,936,116277,30-34,F,,,,,,,,
780748,,,936,116279,45-49,F,,,,,,,,
780759,,,936,116279,45-49,F,,,,,,,,
780760,,,936,116285,30-34,F,,,,,,,,
780797,,,936,116303,40-44,F,,,,,,,,
780799,,,936,116323,40-44,F,,,,,,,,
780821,,,936,116331,40-44,F,,,,,,,,
780830,,,936,116339,40-44,F,,,,,,,,
780835,,,936,116339,40-44,F,,,,,,,,
780867,,,936,116341,40-44,F,,,,,,,,
780974,,,936,116343,40-44,F,,,,,,,,
781066,,,936,116345,35-39,F,,,,,,,,
781114,,,936,116347,35-39,F,,,,,,,,
781159,,,936,116363,35-39,F,,,,,,,,
781162,,,936,116363,35-39,F,,,,,,,,
781175,,,936,116367,35-39,F,,,,,,,,
781187,,,936,116371,35-39,F,,,,,,,,
781195,,,936,116371,35-39,F,,,,,,,,
781207,,,936,116385,30-34,M,,,,,,,,
781303,,,936,116391,35-39,M,,,,,,,,
781305,,,936,116395,35-39,M,,,,,,,,
781327,,,936,116397,30-34,F,,,,,,,,
781353,,,936,116405,30-34,F,,,,,,,,
781354,,,936,116405,30-34,F,,,,,,,,
781438,,,936,116413,35-39,M,,,,,,,,
781470,,,936,116427,45-49,F,,,,,,,,
781499,,,936,116447,35-39,F,,,,,,,,
781508,,,936,116455,30-34,M,,,,,,,,
781556,,,936,116455,30-34,M,,,,,,,,
781559,,,936,116463,45-49,F,,,,,,,,
781606,,,936,116467,30-34,M,,,,,,,,
781690,,,936,116467,30-34,M,,,,,,,,
781811,,,936,116471,30-34,F,,,,,,,,
781857,,,936,116479,30-34,M,,,,,,,,
781858,,,936,116479,30-34,M,,,,,,,,
781907,,,936,116483,30-34,F,,,,,,,,
781928,,,936,116483,30-34,F,,,,,,,,
781929,,,936,116501,30-34,F,,,,,,,,
781950,,,936,116501,30-34,F,,,,,,,,
781999,,,936,116501,30-34,F,,,,,,,,
782001,,,936,116507,30-34,F,,,,,,,,
782022,,,936,116509,30-34,M,,,,,,,,
782026,,,936,116515,30-34,M,,,,,,,,
782130,,,936,116517,40-44,F,,,,,,,,
782134,,,936,116519,30-34,F,,,,,,,,
782135,,,936,116525,30-34,F,,,,,,,,
782171,,,936,116535,45-49,F,,,,,,,,
782180,,,936,116547,45-49,F,,,,,,,,
782219,,,936,116553,40-44,F,,,,,,,,
782228,,,936,116569,40-44,F,,,,,,,,
782242,,,936,116577,30-34,M,,,,,,,,
782275,,,936,116587,40-44,F,,,,,,,,
782337,,,936,116589,30-34,M,,,,,,,,
782407,,,936,116595,35-39,F,,,,,,,,
782443,,,936,116597,35-39,F,,,,,,,,
782541,,,936,116605,35-39,F,,,,,,,,
782587,,,936,116615,40-44,F,,,,,,,,
782647,,,936,116615,40-44,F,,,,,,,,
782658,,,936,116623,35-39,F,,,,,,,,
782694,,,936,123438,30-34,M,,,,,,,,
782706,,,936,123440,30-34,M,,,,,,,,
782754,,,936,123440,30-34,M,,,,,,,,
782815,,,936,123443,30-34,M,,,,,,,,
782816,,,936,123445,30-34,M,,,,,,,,
782862,,,936,123455,30-34,M,,,,,,,,
950068,,,936,123457,30-34,M,,,,,,,,
950078,,,936,123457,30-34,M,,,,,,,,
950079,,,936,123457,30-34,M,,,,,,,,
950099,,,936,123460,30-34,M,,,,,,,,
950109,,,936,123464,40-44,M,,,,,,,,
950170,,,936,123481,35-39,M,,,,,,,,
950179,,,936,123484,30-34,M,,,,,,,,
950182,,,936,123502,45-49,M,,,,,,,,
950183,,,936,123504,45-49,M,,,,,,,,
950200,,,936,123509,45-49,M,,,,,,,,
950224,,,936,123514,30-34,M,,,,,,,,
950326,,,936,123515,45-49,M,,,,,,,,
950345,,,936,123516,40-44,M,,,,,,,,
950452,,,936,123519,30-34,M,,,,,,,,
950463,,,936,123523,30-34,M,,,,,,,,
950495,,,936,123523,30-34,M,,,,,,,,
950521,,,936,123526,30-34,M,,,,,,,,
950531,,,936,123528,30-34,M,,,,,,,,
950537,,,936,123532,30-34,M,,,,,,,,
950550,,,936,123532,30-34,M,,,,,,,,
950577,,,936,123535,30-34,M,,,,,,,,
950578,,,936,123551,30-34,M,,,,,,,,
950595,,,936,123555,30-34,M,,,,,,,,
950609,,,936,123556,35-39,M,,,,,,,,
950629,,,936,123556,35-39,M,,,,,,,,
950631,,,936,123556,35-39,M,,,,,,,,
950649,,,936,123558,30-34,M,,,,,,,,
950745,,,936,123562,35-39,M,,,,,,,,
950770,,,936,123567,30-34,M,,,,,,,,
950772,,,936,123573,40-44,M,,,,,,,,
950773,,,936,123588,45-49,M,,,,,,,,
950776,,,936,123597,30-34,F,,,,,,,,
950787,,,936,123599,30-34,F,,,,,,,,
950808,,,936,123599,30-34,F,,,,,,,,
950839,,,936,123601,30-34,F,,,,,,,,
950878,,,936,123601,30-34,F,,,,,,,,
950969,,,936,123601,30-34,F,,,,,,,,
951021,,,936,123611,45-49,M,,,,,,,,
951033,,,936,123611,45-49,M,,,,,,,,
951035,,,936,123616,35-39,M,,,,,,,,
951043,,,936,123627,45-49,F,,,,,,,,
951045,,,936,123631,35-39,F,,,,,,,,
951046,,,936,123639,35-39,F,,,,,,,,
951102,,,936,123641,35-39,F,,,,,,,,
951105,,,936,123641,35-39,F,,,,,,,,
951133,,,936,123643,35-39,F,,,,,,,,
951202,,,936,123644,35-39,F,,,,,,,,
951225,,,936,123649,30-34,F,,,,,,,,
951270,,,936,123659,30-34,F,,,,,,,,
951282,,,936,123659,30-34,F,,,,,,,,
951285,,,936,123660,45-49,F,,,,,,,,
951294,,,936,123661,30-34,F,,,,,,,,
951305,,,936,123662,30-34,F,,,,,,,,
951334,,,936,123664,30-34,F,,,,,,,,
951391,,,936,123668,30-34,F,,,,,,,,
951392,,,936,123668,30-34,F,,,,,,,,
951400,,,936,123671,45-49,F,,,,,,,,
951402,,,936,123671,45-49,F,,,,,,,,
951413,,,936,123671,45-49,F,,,,,,,,
951420,,,936,123677,45-49,F,,,,,,,,
951444,,,936,123678,30-34,F,,,,,,,,
951448,,,936,123684,40-44,F,,,,,,,,
951462,,,936,123695,40-44,F,,,,,,,,
951464,,,936,123695,40-44,F,,,,,,,,
951465,,,936,123700,40-44,F,,,,,,,,
951498,,,936,123706,35-39,F,,,,,,,,
951508,,,936,123709,35-39,F,,,,,,,,
951542,,,936,123713,45-49,F,,,,,,,,
951607,,,936,123720,35-39,F,,,,,,,,
951608,,,936,123723,45-49,F,,,,,,,,
951641,,,936,123724,45-49,F,,,,,,,,
951677,,,936,123729,35-39,F,,,,,,,,
951692,,,936,123729,35-39,F,,,,,,,,
951715,,,936,123733,45-49,F,,,,,,,,
951756,,,936,123736,30-34,F,,,,,,,,
951779,,,936,123736,30-34,F,,,,,,,,
951782,,,936,123736,30-34,F,,,,,,,,
951810,,,936,123750,30-34,F,,,,,,,,
951812,,,936,123760,45-49,F,,,,,,,,
951837,,,936,123765,40-44,F,,,,,,,,
951853,,,936,123774,40-44,F,,,,,,,,
951854,,,936,123777,35-39,F,,,,,,,,
951856,,,1178,144531,30-34,M,,,,,,,,
951941,,,1178,144531,30-34,M,,,,,,,,
952001,,,1178,144531,30-34,M,,,,,,,,
952031,,,1178,144531,30-34,M,,,,,,,,
952080,,,1178,144531,30-34,M,,,,,,,,
952100,,,1178,144532,30-34,M,,,,,,,,
1121091,,,1178,144532,30-34,M,,,,,,,,
1121092,,,1178,144532,30-34,M,,,,,,,,
1121094,,,1178,144532,30-34,M,,,,,,,,
1121095,,,1178,144532,30-34,M,,,,,,,,
1121096,,,1178,144533,30-34,M,,,,,,,,
1121097,,,1178,144533,30-34,M,,,,,,,,
1121098,,,1178,144533,30-34,M,,,,,,,,
1121100,,,1178,144533,30-34,M,,,,,,,,
1121101,,,1178,144534,30-34,M,,,,,,,,
1121102,,,1178,144534,30-34,M,,,,,,,,
1121104,,,1178,144534,30-34,M,,,,,,,,
1121105,,,1178,144534,30-34,M,,,,,,,,
1121107,,,1178,144535,30-34,M,,,,,,,,
1121108,,,1178,144535,30-34,M,,,,,,,,
1121110,,,1178,144535,30-34,M,,,,,,,,
1121111,,,1178,144535,30-34,M,,,,,,,,
1121113,,,1178,144536,30-34,M,,,,,,,,
1121114,,,1178,144536,30-34,M,,,,,,,,
1121115,,,1178,144536,30-34,M,,,,,,,,
1121116,,,1178,144536,30-34,M,,,,,,,,
1121117,,,1178,144536,30-34,M,,,,,,,,
1121119,,,1178,144536,30-34,M,,,,,,,,
1121121,,,1178,144537,30-34,M,,,,,,,,
1121122,,,1178,144537,30-34,M,,,,,,,,
1121123,,,1178,144537,30-34,M,,,,,,,,
1121124,,,1178,144537,30-34,M,,,,,,,,
1121125,,,1178,144537,30-34,M,,,,,,,,
1121126,,,1178,144538,30-34,M,,,,,,,,
1121127,,,1178,144538,30-34,M,,,,,,,,
1121128,,,1178,144538,30-34,M,,,,,,,,
1121129,,,1178,144538,30-34,M,,,,,,,,
1121131,,,1178,144539,30-34,M,,,,,,,,
1121132,,,1178,144539,30-34,M,,,,,,,,
1121133,,,1178,144539,30-34,M,,,,,,,,
1121134,,,1178,144541,30-34,M,,,,,,,,
1121136,,,1178,144541,30-34,M,,,,,,,,
1121138,,,1178,144545,30-34,M,,,,,,,,
1121141,,,1178,144545,30-34,M,,,,,,,,
1121142,,,1178,144545,30-34,M,,,,,,,,
1121143,,,1178,144547,30-34,M,,,,,,,,
1121152,,,1178,144547,30-34,M,,,,,,,,
1121153,,,1178,144547,30-34,M,,,,,,,,
1121164,,,1178,144547,30-34,M,,,,,,,,
1121167,,,1178,144549,30-34,M,,,,,,,,
1121168,,,1178,144549,30-34,M,,,,,,,,
1121172,,,1178,144549,30-34,M,,,,,,,,
1121173,,,1178,144549,30-34,M,,,,,,,,
1121175,,,1178,144549,30-34,M,,,,,,,,
1121177,,,1178,144552,30-34,M,,,,,,,,
1121181,,,1178,144552,30-34,M,,,,,,,,
1121182,,,1178,144552,30-34,M,,,,,,,,
1121183,,,1178,144552,30-34,M,,,,,,,,
1121184,,,1178,144554,30-34,M,,,,,,,,
1121185,,,1178,144554,30-34,M,,,,,,,,
1121193,,,1178,144554,30-34,M,,,,,,,,
1121195,,,1178,144554,30-34,M,,,,,,,,
1121196,,,1178,144554,30-34,M,,,,,,,,
1121197,,,1178,144556,30-34,M,,,,,,,,
1121202,,,1178,144556,30-34,M,,,,,,,,
1121203,,,1178,144556,30-34,M,,,,,,,,
1121205,,,1178,144556,30-34,M,,,,,,,,
1121206,,,1178,144558,30-34,M,,,,,,,,
1121207,,,1178,144558,30-34,M,,,,,,,,
1121211,,,1178,144558,30-34,M,,,,,,,,
1121213,,,1178,144561,30-34,M,,,,,,,,
1121215,,,1178,144561,30-34,M,,,,,,,,
1121216,,,1178,144561,30-34,M,,,,,,,,
1121220,,,1178,144562,30-34,M,,,,,,,,
1121223,,,1178,144562,30-34,M,,,,,,,,
1121224,,,1178,144562,30-34,M,,,,,,,,
1121229,,,1178,144562,30-34,M,,,,,,,,
1121231,,,1178,144562,30-34,M,,,,,,,,
1121233,,,1178,144562,30-34,M,,,,,,,,
1121241,,,1178,144565,30-34,M,,,,,,,,
1121242,,,1178,144565,30-34,M,,,,,,,,
1121243,,,1178,144565,30-34,M,,,,,,,,
1121244,,,1178,144565,30-34,M,,,,,,,,
1121245,,,1178,144565,30-34,M,,,,,,,,
1121246,,,1178,144567,30-34,M,,,,,,,,
1121250,,,1178,144567,30-34,M,,,,,,,,
1121251,,,1178,144567,30-34,M,,,,,,,,
1121252,,,1178,144567,30-34,M,,,,,,,,
1121254,,,1178,144568,30-34,M,,,,,,,,
1121255,,,1178,144568,30-34,M,,,,,,,,
1121261,,,1178,144569,30-34,M,,,,,,,,
1121262,,,1178,144569,30-34,M,,,,,,,,
1121263,,,1178,144569,30-34,M,,,,,,,,
1121264,,,1178,144569,30-34,M,,,,,,,,
1121265,,,1178,144570,30-34,M,,,,,,,,
1121269,,,1178,144570,30-34,M,,,,,,,,
1121273,,,1178,144570,30-34,M,,,,,,,,
1121274,,,1178,144570,30-34,M,,,,,,,,
1121275,,,1178,144571,30-34,M,,,,,,,,
1121276,,,1178,144571,30-34,M,,,,,,,,
1121277,,,1178,144571,30-34,M,,,,,,,,
1121278,,,1178,144571,30-34,M,,,,,,,,
1121279,,,1178,144572,35-39,M,,,,,,,,
1121282,,,1178,144572,35-39,M,,,,,,,,
1121284,,,1178,144572,35-39,M,,,,,,,,
1121285,,,1178,144572,35-39,M,,,,,,,,
1121286,,,1178,144572,35-39,M,,,,,,,,
1121287,,,1178,144573,35-39,M,,,,,,,,
1121289,,,1178,144573,35-39,M,,,,,,,,
1121290,,,1178,144573,35-39,M,,,,,,,,
1121291,,,1178,144574,35-39,M,,,,,,,,
1121292,,,1178,144574,35-39,M,,,,,,,,
1121293,,,1178,144574,35-39,M,,,,,,,,
1121296,,,1178,144575,35-39,M,,,,,,,,
1121297,,,1178,144575,35-39,M,,,,,,,,
1121300,,,1178,144575,35-39,M,,,,,,,,
1121302,,,1178,144575,35-39,M,,,,,,,,
1121303,,,1178,144576,35-39,M,,,,,,,,
1121304,,,1178,144576,35-39,M,,,,,,,,
1121309,,,1178,144577,35-39,M,,,,,,,,
1121310,,,1178,144577,35-39,M,,,,,,,,
1121311,,,1178,144577,35-39,M,,,,,,,,
